26038;CallFreedom Sp. z o.o.
26012;Cyfrowy POLSAT S.A.
26008;e-Telko
26009;Lycamobile
26016;Mobyland
26036;Mundio Mobile Sp. z o.o.
26007;Play/P4
26011;NORDISK Polska
26005;Orange;PTK Centertel;Orange PL
26003;Orange;PTK Centertel;Orange PL
26035;PKP Polskie Linie Kolejowe S.A.
26098;Play/P4
26006;Play/P4
26001;Polkomtel/Plus
26014;Sferia
26013;Sferia
26010;Sferia
26034;T-Mobile/ERA
26002;T-Mobile/ERA
26004;Aero2
26015;Aero2
26045;Virgin Mobile
26804;Lycamobile
26803;NOS/Optimus
26807;NOS/Optimus
26806;MEO/TMN
26801;Vodafone
330110;Puerto Rico Telephone Company Inc. (PRTC)
33011;Puerto Rico Telephone Company Inc. (PRTC)
42701;Ooredoo/Qtel
42702;Vodafone
6470;Orange
64702;Outremer Telecom
64710;SFR
22603;Telekom Romania
22611;Enigma Systems
22616;Lycamobile
22610;Orange
22605;RCS&RDS Digi Mobile
22602;Romtelecom SA
22606;Telekom Romania
22601;Vodafone
22604;Telekom Romania
25012;Baykal Westcom
25099;BeeLine/VimpelCom
25028;BeeLine/VimpelCom
25010;DTC/Don Telecom
25013;Kuban GSM
25035;MOTIV/LLC Ekaterinburg-2000
25002;Megafon
25001;MTS
25003;NCC
25016;NTC
25019;OJSC Altaysvyaz
25011;Orensot
25092;Printelefone
25004;Sibchallenge
25044;StavTelesot
25020;Tele2/ECC/Volgogr.
25093;Telecom XXL
25039;UralTel
25017;UralTel
25005;Tele2/ECC/Volgogr.
25015;ZAO SMARTS
25007;ZAO SMARTS
63514;Airtel
63510;MTN/Rwandacell
63513;TIGO
356110;Cable & Wireless
35650;Digicel
35670;UTS Cariglobe
358110;Cable & Wireless
35830;Cingular Wireless
35850;Digicel (St Lucia) Limited
54927;Samoatel Mobile
54901;Telecom Samoa Cellular Ltd.
29201;Prima Telecom
62601;CSTmovel
90114;AeroMobile
90111;InMarSAT
90112;Maritime Communications Partner AS
90105;Thuraya Satellite
42007;Zain
42003;Etihad/Etisalat/Mobily
42006;Lebara Mobile
42001;STC/Al Jawal
42005;Virgin Mobile
42004;Zain
60803;Expresso/Sudatel
60801;Orange/Sonatel
60802;TIGO/Sentel GSM
22003;MTS/Telekom Srbija
22002;Telenor/Mobtel
22001;Telenor/Mobtel
22005;VIP Mobile
63310;Airtel
63301;C&W
63302;Smartcom
61903;Africel
61901;Orange
61904;Comium
61905;Africel
61902;Tigo/Millicom
61925;Mobitel
61907;Qcell
52512;GRID Communications Pte Ltd
52503;MobileOne Ltd
52501;Singtel
52507;Singtel
52502;Singtel
52506;Starhub
52505;Starhub
23103;Swan/4Ka
23106;O2
23101;Orange
23105;Orange
23115;Orange
23102;T-Mobile
23104;T-Mobile
23199;Zeleznice Slovenskej republiky (ZSR)
29341;Mobitel
29340;SI.Mobil
29310;Slovenske zeleznice d.o.o.
29364;T-2 d.o.o.
29370;Telemach/TusMobil/VEGA
54002;bemobile
54010;BREEZE
54001;BREEZE
63730;Golis
63750;Hormuud
63719;HorTel
63760;Nationlink
63710;Nationlink
63704;Somafone
63771;Somtel
63782;Somtel
63701;Telesom
65502;Telkom/8.ta
65521;Cape Town Metropolitan
65507;Cell C
65510;MTN
65512;MTN
65506;Sentech
65501;Vodacom
65519;Wireless Business Solutions (Pty) Ltd
65903;Gemtel Ltd (South Sudan
65902;MTN South Sudan (South Sudan
65904;Network of The World Ltd (NOW) (South Sudan
65906;Zain South Sudan (South Sudan
21423;Lycamobile SL
21422;Digi Spain Telecom SL
21415;BT Espana SAU
21418;Cableuropa SAU (ONO)
21408;Euskaltel SA
21420;fonYou Wireless SL
21432;ION Mobile
21421;Jazz Telecom SAU
21426;Lleida
21425;Lycamobile SL
21407;Movistar
21405;Movistar
21403;Orange
21409;Orange
21411;Orange
21417;R Cable y Telec. Galicia SA
21419;Simyo/KPN
21416;Telecable de Asturias SA
21427;Truphone
21401;Vodafone
21406;Vodafone Enabler Espana SL
21404;Yoigo
41305;Airtel
41303;Etisalat/Tigo
41308;H3G Hutchison
41301;Mobitel Ltd.
41302;MTN/Dialog
30801;Ameris
360110;C & W
360100;Cingular
36010;Cingular
36050;Digicel
36070;Digicel
6340;Canar Telecom
63422;MTN
63402;MTN
63415;Sudani One
63407;Sudani One
63408;Canar Telecom
63405;Canar Telecom
63401;ZAIN/Mobitel
63406;ZAIN/Mobitel
74603;Digicel
74601;Telesur
74602;Telecommunicatiebedrijf Suriname (TELESUR)
74604;UNIQA
65302;Swazi Mobile
65310;Swazi MTN
65301;SwaziTelecom
24035;42 Telecom AB
24016;42 Telecom AB
24026;Beepsend
24030;NextGen Mobile Ltd (CardBoardFish)
24028;CoolTEL Aps
24025;Digitel Mobile Srl
24022;Eu Tel AB
24027;Fogg Mobile AB
24018;Generic Mobile Systems Sweden AB
24017;Gotalandsnatet AB
24004;H3G Access AB
24002;H3G Access AB
24036;ID Mobile
24023;Infobip Ltd.
24011;Lindholmen Science Park AB
24012;Lycamobile Ltd
24029;Mercury International Carrier Services
24019;Mundio Mobile (Sweden) Ltd
24003;Netett Sverige AB
24010;Spring Mobil AB
24005;Svenska UMTS-N
24014;TDC Sverige AB
24007;Tele2 Sverige AB
24008;Telenor (Vodafone)
24006;Telenor (Vodafone)
24024;Telenor (Vodafone)
24001;Telia Mobile
24013;Ventelo Sverige AB
24020;Wireless Maingate AB
24015;Wireless Maingate Nordic AB
22851;BebbiCell AG
22858;Beeone
22809;Comfone AG
22805;Comfone AG
22807;TDC Sunrise
22854;Lycamobile AG
22852;Mundio Mobile AG
22803;Salt/Orange
22801;Swisscom
22812;TDC Sunrise
22802;TDC Sunrise
22808;TDC Sunrise
22853;upc cablecom GmbH
41702;MTN/Spacetel
41709;Syriatel Holdings
41701;Syriatel Holdings
46668;ACeS Taiwan - ACeS Taiwan Telecommunications Co Ltd
46605;Asia Pacific Telecom Co. Ltd (APT)
46692;Chunghwa Telecom LDM
46611;Chunghwa Telecom LDM
46607;Far EasTone
46602;Far EasTone
46601;Far EasTone
46606;Far EasTone
46603;Far EasTone
46610;Global Mobile Corp.
46656;International Telecom Co. Ltd (FITEL)
46688;KG Telecom
46690;T-Star/VIBO
46699;TransAsia
46697;Taiwan Cellular
46693;Mobitai
46689;T-Star/VIBO
46609;VMAX Telecom Co. Ltd
43604;Babilon-M
43605;Bee Line
43602;CJSC Indigo Tajikistan
43612;Tcell/JC Somoncom
43603;Megafon
43601;Tcell/JC Somoncom
64008;Benson Informatics Ltd
64006;Dovetel (T) Ltd
64009;Halotel/Viettel Ltd
64011;Smile Communications Tanzania Ltd
64007;Tanzania Telecommunications Company Ltd (TTCL)
64002;TIGO/MIC
64001;Tri Telecomm. Ltd.
64004;Vodacom Ltd
64005;Airtel/ZAIN/Celtel
64003;Zantel/Zanzibar Telecom
52020;ACeS Thailand - ACeS Regional Services Co Ltd
52015;ACT Mobile
52003;AIS/Advanced Info Service
52001;AIS/Advanced Info Service
52023;Digital Phone Co.
5200;Hutch/CAT CDMA
52018;Total Access (DTAC)
52005;Total Access (DTAC)
52004;True Move/Orange
52099;True Move/Orange
51401;Telin/ Telkomcel
51402;Timor Telecom
61502;Telecel/MOOV
61503;Telecel/MOOV
61501;Togo Telecom/TogoCELL
53988;Digicel
53943;Shoreline Communication
53901;Tonga Communications
374120;Bmobile/TSTT
37412;Bmobile/TSTT
374130;Digicel
374140;LaqTel Ltd.
60501;Orange
60503;Oreedo/Orascom
60502;TuniCell/Tunisia Telecom
60506;TuniCell/Tunisia Telecom
28603;AVEA/Aria
28604;AVEA/Aria
28601;Turkcell
28602;Vodafone-Telsim
43801;MTS/Barash Communication
43802;Altyn Asyr/TM-Cell
376350;Cable & Wireless (TCI) Ltd
37650;Digicel TCI Ltd
376352;IslandCom Communications Ltd.
55301;Tuvalu Telecommunication Corporation (TTC)
64101;Airtel/Celtel
64166;i-Tel Ltd
64130;K2 Telecom Ltd
64110;MTN Ltd.
64114;Orange
64133;Smile Communications Uganda Ltd
64118;Suretelecom Uganda Ltd
64111;Uganda Telecom Ltd.
64122;Airtel/Warid
25506;Astelit/LIFE
25505;Golden Telecom
25539;Golden Telecom
25504;Intertelecom Ltd (IT)
25567;KyivStar
25503;KyivStar
25599;Phoenix
25521;Telesystems Of Ukraine CJSC (TSU)
25507;TriMob LLC
25550;Vodafone/MTS
25502;Beeline
25501;Vodafone/MTS
25568;Beeline
42403;DU
43102;Etisalat
43002;Etisalat
42402;Etisalat
23403;Airtel/Vodafone
2340;BT Group
23476;BT Group
23477;BT Group
23407;Cable and Wireless
23492;Cable and Wireless
23436;Cable and Wireless Isle of Man
23418;Cloud9/wire9 Tel.
23502;Everyth. Ev.wh.
234999;FIX Line
23417;FlexTel
23455;Guernsey Telecoms
23414;HaySystems
23494;H3G Hutchinson
23420;H3G Hutchinson
23475;Inquam Telecom Ltd
23450;Jersey Telecom
23435;JSC Ingenicum
23426;Lycamobile
23458;Manx Telecom
23401;Mapesbury C. Ltd
23428;Marthon Telecom
23410;O2 Ltd.
23402;O2 Ltd.
23411;O2 Ltd.
23408;OnePhone
23416;Opal Telecom
23433;Everyth. Ev.wh./Orange
23434;Everyth. Ev.wh./Orange
23419;PMN/Teleware
23412;Railtrack Plc
23422;Routotelecom
23457;Sky UK Limited
23424;Stour Marine
23437;Synectiv Ltd.
23431;Everyth. Ev.wh./T-Mobile
23430;Everyth. Ev.wh./T-Mobile
23432;Everyth. Ev.wh./T-Mobile
23427;Vodafone
23409;Tismi
23425;Truphone
23451;Jersey Telecom
23423;Vectofone Mobile Wifi
23438;Virgin Mobile
23491;Vodafone
23415;Vodafone
23489;Vodafone
23478;Wave Telecom Ltd
31050;
310880;
310850;Aeris Comm. Inc.
310640;
310510;Airtel Wireless LLC
310190;Unknown
31290;Allied Wireless Communications Corporation
311130;
310710;Arctic Slope Telephone Association Cooperative Inc.
310680;AT&T Wireless Inc.
31070;AT&T Wireless Inc.
310560;AT&T Wireless Inc.
310410;AT&T Wireless Inc.
310380;AT&T Wireless Inc.
310170;AT&T Wireless Inc.
310150;AT&T Wireless Inc.
310980;AT&T Wireless Inc.
311810;Bluegrass Wireless LLC
311800;Bluegrass Wireless LLC
311440;Bluegrass Wireless LLC
310900;Cable & Communications Corp.
311590;California RSA No. 3 Limited Partnership
311500;Cambridge Telephone Company Inc.
310830;Caprock Cellular Ltd.
311281;Verizon Wireless
311486;Verizon Wireless
31013;Verizon Wireless
311286;Verizon Wireless
311270;Verizon Wireless
311275;Verizon Wireless
311480;Verizon Wireless
311280;Verizon Wireless
311485;Verizon Wireless
31012;Verizon Wireless
311285;Verizon Wireless
311110;Verizon Wireless
311274;Verizon Wireless
311390;Verizon Wireless
311279;Verizon Wireless
311484;Verizon Wireless
31010;Verizon Wireless
311284;Verizon Wireless
311489;Verizon Wireless
310910;Verizon Wireless
311273;Verizon Wireless
311289;Verizon Wireless
311278;Verizon Wireless
311483;Verizon Wireless
31004;Verizon Wireless
311283;Verizon Wireless
311488;Verizon Wireless
310890;Verizon Wireless
311272;Verizon Wireless
311288;Verizon Wireless
311277;Verizon Wireless
311482;Verizon Wireless
311282;Verizon Wireless
311487;Verizon Wireless
310590;Verizon Wireless
311287;Verizon Wireless
311271;Verizon Wireless
311276;Verizon Wireless
311481;Verizon Wireless
312270;Cellular Network Partnership LLC
310360;Cellular Network Partnership LLC
312280;Cellular Network Partnership LLC
311190;
31030;
311120;Choice Phone LLC
310480;Choice Phone LLC
310630;
310420;Cincinnati Bell Wireless LLC
310180;Cingular Wireless
310620;Coleman County Telco /Trans TX
31140;
31006;Consolidated Telcom
31060;Consolidated Telcom
31026;
312380;
310930;
311240;
31080;
310700;Cross Valliant Cellular Partnership
31230;Cross Wireless Telephone Co.
311140;Cross Wireless Telephone Co.
311520;
31240;Custer Telephone Cooperative Inc.
310440;Dobson Cellular Systems
310990;E.N.M.R. Telephone Coop.
310750;East Kentucky Network LLC
312130;East Kentucky Network LLC
312120;East Kentucky Network LLC
31090;Edge Wireless LLC
310610;Elkhart TelCo. / Epic Touch Co.
311210;
311311;Farmers
311460;Fisher Wireless Services Inc.
310430;GCI Communication Corp.
311370;GCI Communication Corp.
310920;Get Mobile Inc.
310970;
311340;Illinois Valley Cellular RSA 2 Partnership
31130;
311410;Iowa RSA No. 2 Limited Partnership
312170;Iowa RSA No. 2 Limited Partnership
310770;Iowa Wireless Services LLC
310650;Jasper
310870;Kaplan Telephone Company Inc.
312180;Keystone Wireless LLC
310690;Keystone Wireless LLC
311310;Lamar County Cellular
31016;Leap Wireless International Inc.
31190;
31040;Matanuska Tel. Assn. Inc.
310780;Message Express Co. / Airlink PCS
311660;
311330;Michigan Wireless LLC
3110;
310400;Minnesota South. Wirel. Co. / Hickory
312220;Missouri RSA No 5 Partnership
31210;Missouri RSA No 5 Partnership
311920;Missouri RSA No 5 Partnership
31120;Missouri RSA No 5 Partnership
31110;Missouri RSA No 5 Partnership
310350;Mohave Cellular LP
310570;MTPCS LLC
310290;NEP Cellcorp Inc.
31034;Nevada Wireless LLC
311380;
310600;New-Cell Inc.
311100;
311300;Nexus Communications Inc.
310130;North Carolina RSA 3 Cellular Tel. Co.
312230;North Dakota Network Company
311610;North Dakota Network Company
310450;Northeast Colorado Cellular Inc.
311710;Northeast Wireless Networks LLC
310670;Northstar
31011;Northstar
311420;Northwest Missouri Cellular Limited Partnership
310540;
310999;Various Networks
310760;Panhandle Telephone Cooperative Inc.
310580;PCS ONE
311170;PetroCom
311670;Pine Belt Cellular, Inc.
31180;
310790;
310100;Plateau Telecommunications Inc.
310940;Poka Lambro Telco Ltd.
311730;
311540;
310500;Public Service Cellular Inc.
312160;RSA 1 Limited Partnership
311430;RSA 1 Limited Partnership
311350;Sagebrush Cellular Inc.
311910;
31046;SIMMETRY
311260;SLO Cellular Inc / Cellular One of San Luis
310320;Smith Bagley Inc.
31015;Unknown
31611;Southern Communications Services Inc.
312530;Sprint Spectrum
311490;Sprint Spectrum
310120;Sprint Spectrum
31610;Sprint Spectrum
312190;Sprint Spectrum
311880;Sprint Spectrum
311870;Sprint Spectrum
310200;T-Mobile
310250;T-Mobile
310160;T-Mobile
310240;T-Mobile
310660;T-Mobile
310230;T-Mobile
31031;T-Mobile
310220;T-Mobile
310270;T-Mobile
310210;T-Mobile
310260;T-Mobile
310300;T-Mobile
310280;T-Mobile
310330;T-Mobile
310800;T-Mobile
310310;T-Mobile
311740;
310740;Telemetrix Inc.
31014;Testing
310950;Unknown
310860;Texas RSA 15B2 Limited Partnership
311830;Thumb Cellular Limited Partnership
31150;Thumb Cellular Limited Partnership
310460;TMP Corporation
310490;Triton PCS
312290;Uintah Basin Electronics Telecommunications Inc.
311860;Uintah Basin Electronics Telecommunications Inc.
310960;Uintah Basin Electronics Telecommunications Inc.
31020;Union Telephone Co.
310730;United States Cellular Corp.
311220;United States Cellular Corp.
311650;United Wireless Communications Inc.
31038;USA 3650 AT&T
310520;VeriSign
31003;Unknown
31023;Unknown
31024;Unknown
31025;Unknown
310530;West Virginia Wireless
31026;Unknown
310340;Westlink Communications, LLC
311150;
31170;Wisconsin RSA #7 Limited Partnership
310390;Yorkville Telephone Cooperative
7480;Ancel/Antel
74801;Ancel/Antel
74803;Ancel/Antel
74810;Claro/AM Wireless
74807;MOVISTAR
43404;Bee Line/Unitel
43401;Buztel
43407;MTS/Uzdunrobita
43405;Ucell/Coscom
43402;Uzmacom
54105;DigiCel
54101;SMILE
73403;DigiTel C.A.
73402;DigiTel C.A.
73401;DigiTel C.A.
73406;Movilnet C.A.
73404;Movistar/TelCel
45207;Gmobile
45208;I-Telecom
45208;I-Telecom
45201;Mobifone
45203;S-Fone/Telecom
45205;VietnaMobile
45204;Viettel Mobile
45206;Viettel Mobile
45202;Vinaphone
37650;Digicel
42104;HITS/Y Unitel
42102;MTN/Spacetel
42101;Sabaphone
42103;Yemen Mob. CDMA
64503;Zamtel/Cell Z/MTS
64502;MTN/Telecel
64501;Airtel/Zain/Celtel
64804;Econet
64801;Net One
64803;Telecel
