//Generated file from AQARCH/reg/Probe/Makefile for IDE
ProbeCount_GpipeTempWrite,0x00120012,SH:GS,Y,"Cycles of writes directly from the gpipe input buffer
Tips: this counter represents the cycle of gpipe writes the temp register in the shader. For VS, since the attributes of all vertex required by the shader need to be read from the DDR through gpipe. Then the shader will write them back to the temp register after processing. Therefore, the smaller the value of this counter, the better. If it is very large, it may be due to the write bandwidth is not sufficient or the bandwidth is not been fully used. For TCS, since the attributes of all vertex required by the shader need to be read from the attribute memory in USC through gpipe. For TES, since the attributes of all vertex required by the shader need to be read from the attribute memory in USC through gpipe. For GS, since the attributes of all vertex required by the shader need to be read from the attribute memory in USC through gpipe.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. USC: Universal Storage Cache"
ProbeCount_VtxDataAddrGenCycles,0x00010013,SH:VS,N,"Fixed function address generation cycle attribute inject bottleneck 
Vtx: Vertex"
ProbeCount_InstAluVec1,0x00050014,SH:PSCS,N,"The number of ALU vec1 instruction
vec1: vector1"
ProbeCount_InstAluVec2,0x00050015,SH:PSCS,N,"The number of ALU vec2 instruction
vec2: vector2"
ProbeCount_InstAluVec3,0x00050016,SH:PSCS,N,"The number of ALU vec3 instruction
vec3: vector3"
ProbeCount_InstAluVec4,0x00050017,SH:PSCS,N,"The number of ALU vec4 instruction
vec: vector4"
ProbeCount_InstCbinject,0x00050018,SH:PSCS,N,The number of Cbinject instruction
ProbeCount_EuUtilFp32,0x00050019,SH:PSCS,Y,"Excute unit FP32 pipeline work cycle
Tips: Combined with VS/TCS/TES/GS/PSCS gpipe, you can see which pipe is the busiest and you can consider software optimization.
PS: Pixel Shader. CS: Compute Shader"
ProbeCount_EuUtilIntFp16,0x0005001A,SH:PSCS,Y,"Excute unit integer and FP16 pipeline work cycle
Tips: Combined with Fp32/IntFp16/Mfu/Conv/FlowCtrl, you can see which instruction have the most.
PS: Pixel Shader. CS: Compute Shader"
ProbeCount_EuUtilMfu,0x0005001B,SH:PSCS,Y,"Excute unit Mfu pipeline work cycle
Tips: Combined with Fp32/IntFp16/Mfu/Conv/FlowCtrl, you can see which instruction have the most.
PS: Pixel Shader. CS: Compute Shader"
ProbeCount_EuUtilConv,0x0005001C,SH:PSCS,Y,"Excute unit Conv pipeline work cycle
Tips: Combined with Fp32/IntFp16/Mfu/Conv/FlowCtrl. you can see which instruction have the most.
PS: Pixel Shader. CS: Compute Shader"
ProbeCount_EuUtilFlowCtrl,0x0005001D,SH:PSCS,Y,"Excute unit FlowCtrl pipeline work cycle
Tips: Combined with Fp32/IntFp16/Mfu/Conv/FlowCtrl, you can see which instruction have the most.
PS: Pixel Shader. CS: Compute Shader"
ProbeCount_TempReadAb,0x0005001E,SH:PSCS,N,The number of reading temp register AB bank
ProbeCount_TempReadCd,0x0005001F,SH:PSCS,N,The number of reading temp register CD bank
ProbeCount_TempWriteAb,0x0005002A,SH:PSCS,N,The number of writing temp register AB bank
ProbeCount_TempWriteCd,0x0005002B,SH:PSCS,N,The number of writing temp register CD bank
ProbeCount_NxtgrpTotalSend,0x0005002C,SH:PSCS,N,The number of total dispatch in next group module
ProbeCount_ChkdepRecheckFail,0x0005002D,SH:PSCS,N,The number of recheck fail
ProbeCount_ChkdepRetChkBufWrite,0x0005002E,SH:PSCS,N,The number of writing return check buffer
ProbeCount_ExschIssuedInstrs,0x0005002F,SH:PSCS,N,The number of excution scheduler issued instruction
ProbeCount_ExschIssuedUops,0x0005003A,SH:PSCS,N,The number of excution scheduler issued texture gradient or integer divided instruction
ProbeCount_ExschBufAvailCntPerCycleTotal,0x0005003B,SH:PSCS,N,The number of excution scheduler buffer not full
ProbeCycle_UscAttribGroupRequests,0x00050020,SH:PSCS,Y,"The cycle of reqs used by shader to access attribute memory
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_UscAttribGroupTotalLatency,0x00050021,SH:PSCS,N,From mark dependency to clear the dependency 
ProbeCycle_UscLocalStorageGroupRequests,0x00050022,SH:PSCS,Y,"The cycle of reqs used by shader to access local storage
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_UscLocalStorageGroupTotalLatency,0x00050023,SH:PSCS,N,The cycle from mark dependency to clear the dependency 
ProbeCycle_UscGlobalGroupRequests,0x00050024,SH:PSCS,Y,"The cycle of reqs used by shader to access global memory(DDR)
PS: Pixel Shader. CS: Compute Shader. DDR: Double Data Rate SDRAM"
ProbeCycle_UscGlobalGroupTotalLatency,0x00050025,SH:PSCS,N,The cycle from mark dependency to clear the dependency 
ProbeCycle_TexGroupRequests,0x00050026,SH:PSCS,Y,"The cycle of reqs for texture instruction
Tips: combine with UscAttribGroupRequests/UscLocalStorageGroupRequests/UscGlobalGroupRequests/TexGroupRequests to confirm which kind of bound it is. For example, TCS gpipe will access more attribute memory.
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TexGroupTotalLatency,0x00050027,SH:PSCS,N,The cycle from mark dependency to clear the dependency 
ProbeCycle_ShBusy,0x00050028,SH:PSCS,Y,"Shader busy cycle
Tips: shader includes vertex shader/tessellation control shader/tessellation evaluation shader/geometry shader/pixel shader. This counter increments every shader core clock cycle when any of the shader core queues contain work. The more time SH is busy, the lower the rendering efficiency.
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TempAllocStall,0x00010029,SH:VS,N,"The cycle of temp allocations stall: gpipe version exported to VS/TCS/TES/GS. pixel version exported to PS/CS.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TempAllocStall,0x00100029,SH:TCS,N,"The cycle of temp allocations stall: gpipe version exported to VS/TCS/TES/GS. pixel version exported to PS/CS.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TempAllocStall,0x00110029,SH:TES,N,"The cycle of temp allocations stall: gpipe version exported to VS/TCS/TES/GS. pixel version exported to PS/CS.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TempAllocStall,0x00120029,SH:GS,N,"The cycle of temp allocations stall: gpipe version exported to VS/TCS/TES/GS. pixel version exported to PS/CS.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_TempAllocStall,0x00050029,SH:PSCS,N,"The cycle of temp allocations stall: gpipe version exported to VS/TCS/TES/GS. pixel version exported to PS/CS.
VS: Vertex Shader. TCS: Tessellation Control Shader. TES: Tessellation Evaluation Shader. GS: Geometry Shader. PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_LsAllocStall,0x00050030,SH:PSCS,N,"The cycle of LS allocations stall: pixel version exported to PS/CS.
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_OutofOrderTerminate,0x00010031,SH:VS,N,The cycles in which there are one or more outstanding terminations for a given shader stage but the oldest group in that shader stage has not yet terminated.
ProbeCycle_OutofOrderTerminate,0x00100031,SH:TCS,N,The cycles in which there are one or more outstanding terminations for a given shader stage but the oldest group in that shader stage has not yet terminated.
ProbeCycle_OutofOrderTerminate,0x00110031,SH:TES,N,The cycles in which there are one or more outstanding terminations for a given shader stage but the oldest group in that shader stage has not yet terminated.
ProbeCycle_OutofOrderTerminate,0x00120031,SH:GS,N,The cycles in which there are one or more outstanding terminations for a given shader stage but the oldest group in that shader stage has not yet terminated.
ProbeCycle_OutofOrderTerminate,0x00050031,SH:PSCS,N,The cycles in which there are one or more outstanding terminations for a given shader stage but the oldest group in that shader stage has not yet terminated.
ProbeCycle_PsInputInterfaceWriteValid,0x00050032,SH:PSCS,N,"Cycles of Ps Input prior to unpacking.
PS: Pixel Shader"
ProbeCycle_PsOutputSeqVldAndRdy,0x00050033,SH:PSCS,N,"Cycles of Ps Output Sequencing.
Ps: Pixel Shader"
ProbeCycle_MdioReadWordSeq,0x00050034,SH:PSCS,N,The number of cycles that read word sequencing works
ProbeCycle_MdioWriteWordSeq,0x00050035,SH:PSCS,N,The number of cycles that write word sequencing works
ProbeCycle_NxtGrpStalledByIcache,0x00050036,SH:PSCS,N,The cycle of icache stall next group
ProbeCycle_ExschVldAndEuNotRdy,0x00050037,SH:PSCS,N,The cycle of execution scheduler has instr and not send.
ProbeCycle_TcVldAndCcEuStarve,0x00050040,SH:PSCS,N,"The cycle that TC has outstanding trigger and Compute Engine has no new instruction to process
TC: Tensor Core"
ProbeCount_TcTriggerInstrReq,0x00050041,SH:PSCS,N,Total Trigger Instruction Count
ProbeCycle_TcTriggerInstrTotalLatency,0x00050042,SH:PSCS,N,The cycle of trigger Instruction Total Latency
ProbeCycle_TcTriggerInstrMaxLatency,0x00050043,SH:PSCS,N,The cycle of trigger Instruction Max Latency
ProbeState_IsCompute,0x00050080,SH:PSCS,Y,"Determine compute or not
Tips: 1 represents compute, 0 represents not compute. The same function as the ProbeCount_OpTyp.
PS: Pixel Shader. CS: Compute Shader"
ProbeCycle_ShGlobalTimerStartLo,0x000100FA,SH:VS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartLo,0x001000FA,SH:TCS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartLo,0x001100FA,SH:TES,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartLo,0x001200FA,SH:GS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartLo,0x000500FA,SH:PSCS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartHi,0x000100FB,SH:VS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartHi,0x001000FB,SH:TCS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartHi,0x001100FB,SH:TES,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartHi,0x001200FB,SH:GS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerStartHi,0x000500FB,SH:PSCS,N,"Virtual Only Counter for reading GlobalTimer Draw Start Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndLo,0x000100FC,SH:VS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndLo,0x001000FC,SH:TCS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndLo,0x001100FC,SH:TES,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndLo,0x001200FC,SH:GS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndLo,0x000500FC,SH:PSCS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Lo 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndHi,0x000100FD,SH:VS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndHi,0x001000FD,SH:TCS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndHi,0x001100FD,SH:TES,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndHi,0x001200FD,SH:GS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerEndHi,0x000500FD,SH:PSCS,N,"Virtual Only Counter for reading GlobalTimer Draw End Time(Hi 32bit).
Sh: Shader"
ProbeCycle_ShGlobalTimerLo,0x000100FE,SH:VS,N,"Physically only two counters one on GPIPE side one on PS side(Lo 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerLo,0x001000FE,SH:TCS,N,"Physically only two counters one on GPIPE side one on PS side(Lo 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerLo,0x001100FE,SH:TES,N,"Physically only two counters one on GPIPE side one on PS side(Lo 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerLo,0x001200FE,SH:GS,N,"Physically only two counters one on GPIPE side one on PS side(Lo 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerLo,0x000500FE,SH:PSCS,N,"Physically only two counters one on GPIPE side one on PS side(Lo 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerHi,0x000100FF,SH:VS,N,"Physically only two counters one on GPIPE side one on PS side(Hi 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerHi,0x001000FF,SH:TCS,N,"Physically only two counters one on GPIPE side one on PS side(Hi 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerHi,0x001100FF,SH:TES,N,"Physically only two counters one on GPIPE side one on PS side(Hi 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerHi,0x001200FF,SH:GS,N,"Physically only two counters one on GPIPE side one on PS side(Hi 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeCycle_ShGlobalTimerHi,0x000500FF,SH:PSCS,N,"Physically only two counters one on GPIPE side one on PS side(Hi 32bit)
Sh: Shader. PS: Pixel Shader"
ProbeState_InputControl,0x00010401,SH:VS,N,load statesVS/PSProbeState_AQVertexShaderInputControl/ProbeState_gcregPSStartPCRegAddrs
ProbeState_InputControl,0x00050401,SH:PSCS,N,load statesVS/PSProbeState_AQVertexShaderInputControl/ProbeState_gcregPSStartPCRegAddrs
ProbeState_OutputControl,0x00010402,SH:VS,N,load statesVSProbeState_AQVertexShaderOutputControl
ProbeState_StartPC,0x00010403,SH:VS,N,load statesVS/PSProbeState_gcregVSStartPC
ProbeState_StartPC,0x00050403,SH:PSCS,N,load statesVS/PSProbeState_gcregVSStartPC
ProbeState_EndPC,0x00010404,SH:VS,N,load statesVSProbeState_gcregVSEndPC
ProbeState_Throttle,0x00010405,SH:VS,N,load statesVS/TCS/TES/GSProbeState_gcregVSThrottle/ProbeState_gcregTCSThrottle/ProbeState_gcregTESThrottle/ProbeState_gcregGSThrottle
ProbeState_Throttle,0x00100405,SH:TCS,N,load statesVS/TCS/TES/GSProbeState_gcregVSThrottle/ProbeState_gcregTCSThrottle/ProbeState_gcregTESThrottle/ProbeState_gcregGSThrottle
ProbeState_Throttle,0x00110405,SH:TES,N,load statesVS/TCS/TES/GSProbeState_gcregVSThrottle/ProbeState_gcregTCSThrottle/ProbeState_gcregTESThrottle/ProbeState_gcregGSThrottle
ProbeState_Throttle,0x00120405,SH:GS,N,load statesVS/TCS/TES/GSProbeState_gcregVSThrottle/ProbeState_gcregTCSThrottle/ProbeState_gcregTESThrottle/ProbeState_gcregGSThrottle
ProbeState_Control,0x00100406,SH:TCS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSControl/ProbeState_gcregTESControl/ProbeState_gcregGSControl/ProbeState_AQPixelShaderControl
ProbeState_Control,0x00110406,SH:TES,N,load statesTCS/TES/GS/PSProbeState_gcregTCSControl/ProbeState_gcregTESControl/ProbeState_gcregGSControl/ProbeState_AQPixelShaderControl
ProbeState_Control,0x00120406,SH:GS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSControl/ProbeState_gcregTESControl/ProbeState_gcregGSControl/ProbeState_AQPixelShaderControl
ProbeState_Control,0x00050406,SH:PSCS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSControl/ProbeState_gcregTESControl/ProbeState_gcregGSControl/ProbeState_AQPixelShaderControl
ProbeState_RelativeEnd,0x00100407,SH:TCS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSRelativeEnd/ProbeState_gcregTESRelativeEnd/ProbeState_gcregGSRelativeEnd/ProbeState_gcregPSRelativeEndRegAddrs
ProbeState_RelativeEnd,0x00110407,SH:TES,N,load statesTCS/TES/GS/PSProbeState_gcregTCSRelativeEnd/ProbeState_gcregTESRelativeEnd/ProbeState_gcregGSRelativeEnd/ProbeState_gcregPSRelativeEndRegAddrs
ProbeState_RelativeEnd,0x00120407,SH:GS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSRelativeEnd/ProbeState_gcregTESRelativeEnd/ProbeState_gcregGSRelativeEnd/ProbeState_gcregPSRelativeEndRegAddrs
ProbeState_RelativeEnd,0x00050407,SH:PSCS,N,load statesTCS/TES/GS/PSProbeState_gcregTCSRelativeEnd/ProbeState_gcregTESRelativeEnd/ProbeState_gcregGSRelativeEnd/ProbeState_gcregPSRelativeEndRegAddrs
ProbeState_TemporaryRegisterControl,0x00050408,SH:PSCS,N,load statesPSProbeState_AQPixelShaderTemporaryRegisterControl
ProbeState_OutputPrecvecfmt,0x00050409,SH:PSCS,N,gcregPSOutputPrecvecfmtRegAddrs
ProbeState_InputHpvecfmt,0x0005040A,SH:PSCS,N,gcregPSInputHpvecfmtRegAddrs
ProbeCount_InstrTotal_PerThread,0x00010801,SH:VS,N, +1 for every thread of any instruction from the specified stage which is single_t or single-32.  ${STAGE} is one of {VS TCS TES GS PS}.  CS is included in PS.  VS/TCS/TES/GS/PS total_instructions_executed_per_thread ${STAGE}InstrTotal_PerThread
ProbeCount_InstrTotal_PerThread,0x00100801,SH:TCS,N, +1 for every thread of any instruction from the specified stage which is single_t or single-32.  ${STAGE} is one of {VS TCS TES GS PS}.  CS is included in PS.  VS/TCS/TES/GS/PS total_instructions_executed_per_thread ${STAGE}InstrTotal_PerThread
ProbeCount_InstrTotal_PerThread,0x00110801,SH:TES,N, +1 for every thread of any instruction from the specified stage which is single_t or single-32.  ${STAGE} is one of {VS TCS TES GS PS}.  CS is included in PS.  VS/TCS/TES/GS/PS total_instructions_executed_per_thread ${STAGE}InstrTotal_PerThread
ProbeCount_InstrTotal_PerThread,0x00120801,SH:GS,N, +1 for every thread of any instruction from the specified stage which is single_t or single-32.  ${STAGE} is one of {VS TCS TES GS PS}.  CS is included in PS.  VS/TCS/TES/GS/PS total_instructions_executed_per_thread ${STAGE}InstrTotal_PerThread
ProbeCount_InstrTotal_PerThread,0x00050801,SH:PSCS,N, +1 for every thread of any instruction from the specified stage which is single_t or single-32.  ${STAGE} is one of {VS TCS TES GS PS}.  CS is included in PS.  VS/TCS/TES/GS/PS total_instructions_executed_per_thread ${STAGE}InstrTotal_PerThread
ProbeCount_InstrTotal_PerGroup,0x00010802,SH:VS,N,#NAME? VS/TCS/TES/GS/PS total_instructions_executed ${STAGE}InstrTotal_PerGroup
ProbeCount_InstrTotal_PerGroup,0x00100802,SH:TCS,N,#NAME? VS/TCS/TES/GS/PS total_instructions_executed ${STAGE}InstrTotal_PerGroup
ProbeCount_InstrTotal_PerGroup,0x00110802,SH:TES,N,#NAME? VS/TCS/TES/GS/PS total_instructions_executed ${STAGE}InstrTotal_PerGroup
ProbeCount_InstrTotal_PerGroup,0x00120802,SH:GS,N,#NAME? VS/TCS/TES/GS/PS total_instructions_executed ${STAGE}InstrTotal_PerGroup
ProbeCount_InstrTotal_PerGroup,0x00050802,SH:PSCS,N,#NAME? VS/TCS/TES/GS/PS total_instructions_executed ${STAGE}InstrTotal_PerGroup
ProbeCount_ThreadsShaded_PerThread,0x00010803,SH:VS,N, +1 for every thread from the specified stage which is input sequenced.  For PS  this includes helper threads (invalid threads in a valid quad).  VS/TCS/TES/GS/PS total_threads_shaded_per_thread ${STAGE}ThreadsShaded_PerThread
ProbeCount_ThreadsShaded_PerThread,0x00100803,SH:TCS,N, +1 for every thread from the specified stage which is input sequenced.  For PS  this includes helper threads (invalid threads in a valid quad).  VS/TCS/TES/GS/PS total_threads_shaded_per_thread ${STAGE}ThreadsShaded_PerThread
ProbeCount_ThreadsShaded_PerThread,0x00110803,SH:TES,N, +1 for every thread from the specified stage which is input sequenced.  For PS  this includes helper threads (invalid threads in a valid quad).  VS/TCS/TES/GS/PS total_threads_shaded_per_thread ${STAGE}ThreadsShaded_PerThread
ProbeCount_ThreadsShaded_PerThread,0x00120803,SH:GS,N, +1 for every thread from the specified stage which is input sequenced.  For PS  this includes helper threads (invalid threads in a valid quad).  VS/TCS/TES/GS/PS total_threads_shaded_per_thread ${STAGE}ThreadsShaded_PerThread
ProbeCount_ThreadsShaded_PerThread,0x00050803,SH:PSCS,N, +1 for every thread from the specified stage which is input sequenced.  For PS  this includes helper threads (invalid threads in a valid quad).  VS/TCS/TES/GS/PS total_threads_shaded_per_thread ${STAGE}ThreadsShaded_PerThread
ProbeCount_ThreadsShaded_PerGroup,0x00010804,SH:VS,N,#NAME? VS/TCS/TES/GS/PS total_threads_shaded ${STAGE}ThreadsShaded_PerGroup
ProbeCount_ThreadsShaded_PerGroup,0x00100804,SH:TCS,N,#NAME? VS/TCS/TES/GS/PS total_threads_shaded ${STAGE}ThreadsShaded_PerGroup
ProbeCount_ThreadsShaded_PerGroup,0x00110804,SH:TES,N,#NAME? VS/TCS/TES/GS/PS total_threads_shaded ${STAGE}ThreadsShaded_PerGroup
ProbeCount_ThreadsShaded_PerGroup,0x00120804,SH:GS,N,#NAME? VS/TCS/TES/GS/PS total_threads_shaded ${STAGE}ThreadsShaded_PerGroup
ProbeCount_ThreadsShaded_PerGroup,0x00050804,SH:PSCS,N,#NAME? VS/TCS/TES/GS/PS total_threads_shaded ${STAGE}ThreadsShaded_PerGroup
ProbeCount_InstrAluVec1FpHp_PerThread,0x00010805,SH:VS,N, +1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec1.  ${GPIPESTAGE} is one of {VS TCS TES GS}.  VS/TCS/TES/GS/PS fp32_alu_vec1_instructions_per_thread  ${GPIPESTAGE}FpAluTotalVec1_PerThread  PSFp32AluTotalT0Vec1_PerThread 
ProbeCount_InstrAluVec1FpHp_PerThread,0x00100805,SH:TCS,N, +1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec1.  ${GPIPESTAGE} is one of {VS TCS TES GS}.  VS/TCS/TES/GS/PS fp32_alu_vec1_instructions_per_thread  ${GPIPESTAGE}FpAluTotalVec1_PerThread  PSFp32AluTotalT0Vec1_PerThread 
ProbeCount_InstrAluVec1FpHp_PerThread,0x00110805,SH:TES,N, +1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec1.  ${GPIPESTAGE} is one of {VS TCS TES GS}.  VS/TCS/TES/GS/PS fp32_alu_vec1_instructions_per_thread  ${GPIPESTAGE}FpAluTotalVec1_PerThread  PSFp32AluTotalT0Vec1_PerThread 
ProbeCount_InstrAluVec1FpHp_PerThread,0x00120805,SH:GS,N, +1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec1.  ${GPIPESTAGE} is one of {VS TCS TES GS}.  VS/TCS/TES/GS/PS fp32_alu_vec1_instructions_per_thread  ${GPIPESTAGE}FpAluTotalVec1_PerThread  PSFp32AluTotalT0Vec1_PerThread 
ProbeCount_InstrAluVec1FpHp_PerThread,0x00050805,SH:PSCS,N, +1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec1.  ${GPIPESTAGE} is one of {VS TCS TES GS}.  VS/TCS/TES/GS/PS fp32_alu_vec1_instructions_per_thread  ${GPIPESTAGE}FpAluTotalVec1_PerThread  PSFp32AluTotalT0Vec1_PerThread 
ProbeCount_InstrAluVec1FpHp_PerGroup,0x00010806,SH:VS,N,+SINGLE32_GROUP_SIZE for every sequencer_d2 issued ALU instruction from this shader stage which is single_t or single-32 and processes a vec1. VS/TCS/TES/GS/PS fp32_alu_vec1_instructions  ${GPIPESTAGE}FpHpAluTotalVec1_PerGroup  PSFp32AluTotalT0Vec1_PerGro
ProbeCount_InstrAluVec1FpHp_PerGroup,0x00100806,SH:TCS,N,+SINGLE32_GROUP_SIZE for every sequencer_d2 issued ALU instruction from this shader stage which is single_t or single-32 and processes a vec1. VS/TCS/TES/GS/PS fp32_alu_vec1_instructions  ${GPIPESTAGE}FpHpAluTotalVec1_PerGroup  PSFp32AluTotalT0Vec1_PerGro
ProbeCount_InstrAluVec1FpHp_PerGroup,0x00110806,SH:TES,N,+SINGLE32_GROUP_SIZE for every sequencer_d2 issued ALU instruction from this shader stage which is single_t or single-32 and processes a vec1. VS/TCS/TES/GS/PS fp32_alu_vec1_instructions  ${GPIPESTAGE}FpHpAluTotalVec1_PerGroup  PSFp32AluTotalT0Vec1_PerGro
ProbeCount_InstrAluVec1FpHp_PerGroup,0x00120806,SH:GS,N,+SINGLE32_GROUP_SIZE for every sequencer_d2 issued ALU instruction from this shader stage which is single_t or single-32 and processes a vec1. VS/TCS/TES/GS/PS fp32_alu_vec1_instructions  ${GPIPESTAGE}FpHpAluTotalVec1_PerGroup  PSFp32AluTotalT0Vec1_PerGro
ProbeCount_InstrAluVec1FpHp_PerGroup,0x00050806,SH:PSCS,N,+SINGLE32_GROUP_SIZE for every sequencer_d2 issued ALU instruction from this shader stage which is single_t or single-32 and processes a vec1. VS/TCS/TES/GS/PS fp32_alu_vec1_instructions  ${GPIPESTAGE}FpHpAluTotalVec1_PerGroup  PSFp32AluTotalT0Vec1_PerGro
ProbeCount_InstrAluVec2FpHp_PerThread,0x00010807,SH:VS,N,+1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec2. VS/TCS/TES/GS/PS fp32_alu_vec2_instructions_per_thread  ${GPIPESTAGE}FpHpAluTotalVec2_PerThread  PSFp32AluTotalT0Vec2_PerThread 
ProbeCount_InstrAluVec2FpHp_PerThread,0x00100807,SH:TCS,N,+1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec2. VS/TCS/TES/GS/PS fp32_alu_vec2_instructions_per_thread  ${GPIPESTAGE}FpHpAluTotalVec2_PerThread  PSFp32AluTotalT0Vec2_PerThread 
ProbeCount_InstrAluVec2FpHp_PerThread,0x00110807,SH:TES,N,+1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec2. VS/TCS/TES/GS/PS fp32_alu_vec2_instructions_per_thread  ${GPIPESTAGE}FpHpAluTotalVec2_PerThread  PSFp32AluTotalT0Vec2_PerThread 
ProbeCount_InstrAluVec2FpHp_PerThread,0x00120807,SH:GS,N,+1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec2. VS/TCS/TES/GS/PS fp32_alu_vec2_instructions_per_thread  ${GPIPESTAGE}FpHpAluTotalVec2_PerThread  PSFp32AluTotalT0Vec2_PerThread 
ProbeCount_InstrAluVec2FpHp_PerThread,0x00050807,SH:PSCS,N,+1 for every thread of an FP ALU instruction from the specified stage which is single_t or single-32 and processes a vec2. VS/TCS/TES/GS/PS fp32_alu_vec2_instructions_per_thread  ${GPIPESTAGE}FpHpAluTotalVec2_PerThread  PSFp32AluTotalT0Vec2_PerThread 
